order_item_id,order_id,product_id,quantity,unit_price
7377,2423,152,3,17.21
7378,2424,200,3,35.79
7379,2424,131,2,49.3
7380,2425,177,3,55.21
7381,2425,181,2,10.94
7382,2425,200,3,35.79
7383,2426,130,2,62.46
7384,2426,63,3,51.43
7385,2426,195,3,47.38
7386,2426,118,2,55.59
7387,2427,169,2,6.39
7388,2427,178,2,90.9
7389,2428,16,3,62.51
7390,2428,71,2,28.07
7391,2428,117,3,75.9
7392,2429,155,1,75.48
7393,2430,32,3,66.97
7394,2430,151,3,36.77
7395,2430,141,2,97.75
7396,2430,43,2,16.15
7397,2431,72,1,78.92
7398,2431,127,2,54.92
7399,2431,18,1,68.05
7400,2431,149,3,73.08
7401,2431,107,3,84.03
7402,2432,129,1,97.87
7403,2433,85,2,85.35
7404,2434,10,2,83.9
7405,2434,195,3,47.38
7406,2434,37,3,94.21
7407,2435,122,1,41.81
7408,2435,179,1,85.79
7409,2436,199,1,37.92
7410,2436,170,3,48.48
7411,2436,140,3,9.44
7412,2437,3,3,9.55
7413,2437,196,2,18.81
7414,2437,134,1,82.52
7415,2438,180,3,24.21
7416,2438,179,3,85.79
7417,2438,198,3,90.92
7418,2438,27,3,92.23
7419,2439,67,1,56.83
7420,2440,34,1,90.43
7421,2440,74,3,16.95
7422,2440,181,3,10.94
7423,2441,111,2,22.51
7424,2441,162,1,27.63
7425,2441,132,1,12.67
7426,2441,106,1,3.09
7427,2442,126,2,62.77
7428,2442,191,3,73.1
7429,2442,112,1,23.25
7430,2443,13,1,24.24
7431,2443,102,2,68.98
7432,2444,82,3,81.67
7433,2444,23,1,96.76
7434,2444,2,3,19.07
7435,2445,178,2,90.9
7436,2445,8,3,3.42
7437,2445,71,2,28.07
7438,2445,71,1,28.07
7439,2446,135,1,31.19
7440,2446,181,1,10.94
7441,2446,166,1,46.34
7442,2447,94,2,26.4
7443,2448,14,2,15.57
7444,2448,181,2,10.94
7445,2448,86,3,24.15
7446,2449,112,2,23.25
7447,2449,87,3,92.64
7448,2449,150,2,60.0
7449,2449,29,1,47.37
7450,2450,39,3,74.28
7451,2451,157,1,88.69
7452,2452,124,1,12.46
7453,2452,4,2,4.76
7454,2452,42,2,44.91
7455,2452,35,2,45.87
7456,2453,111,1,22.51
7457,2453,113,3,27.76
7458,2453,94,3,26.4
7459,2453,188,2,70.11
7460,2453,111,2,22.51
7461,2454,21,2,85.32
7462,2455,142,1,94.28
7463,2455,180,2,24.21
7464,2455,115,3,15.31
7465,2455,111,2,22.51
7466,2455,37,1,94.21
7467,2456,128,3,26.06
7468,2456,85,2,85.35
7469,2456,187,1,35.19
7470,2456,100,1,13.84
7471,2457,182,3,92.38
7472,2457,72,3,78.92
7473,2457,118,1,55.59
7474,2457,13,2,24.24
7475,2457,182,2,92.38
7476,2458,72,3,78.92
7477,2458,27,2,92.23
7478,2458,187,3,35.19
7479,2458,84,3,28.79
7480,2458,146,3,74.84
7481,2459,21,3,85.32
7482,2459,39,3,74.28
7483,2460,196,1,18.81
7484,2461,21,2,85.32
7485,2461,62,2,47.32
7486,2461,199,3,37.92
7487,2461,65,3,41.26
7488,2462,114,3,69.74
7489,2462,38,3,38.09
7490,2462,176,3,83.64
7491,2463,184,1,12.28
7492,2464,104,1,35.86
7493,2464,85,3,85.35
7494,2465,185,1,91.06
7495,2465,196,1,18.81
7496,2465,105,3,72.61
7497,2466,115,3,15.31
7498,2467,124,1,12.46
7499,2467,26,1,99.19
7500,2467,198,1,90.92
7501,2467,37,3,94.21
7502,2467,152,1,17.21
7503,2468,27,1,92.23
7504,2468,155,2,75.48
7505,2468,88,1,28.46
7506,2468,109,2,17.75
7507,2468,151,1,36.77
7508,2469,93,2,7.09
7509,2469,137,3,50.53
7510,2469,56,2,36.39
7511,2469,164,2,42.67
7512,2469,130,1,62.46
7513,2470,188,3,70.11
7514,2470,174,3,23.13
7515,2471,42,1,44.91
7516,2471,72,1,78.92
7517,2471,129,1,97.87
7518,2471,50,1,37.81
7519,2471,94,2,26.4
7520,2472,135,3,31.19
7521,2472,137,3,50.53
7522,2472,94,3,26.4
7523,2473,23,3,96.76
7524,2473,6,3,96.88
7525,2473,165,3,90.83
7526,2473,6,2,96.88
7527,2473,162,2,27.63
7528,2474,68,1,19.98
7529,2475,89,1,48.78
7530,2475,44,3,51.31
7531,2476,159,1,99.14
7532,2476,84,1,28.79
7533,2477,122,3,41.81
7534,2477,182,3,92.38
7535,2477,198,1,90.92
7536,2477,102,3,68.98
7537,2478,130,1,62.46
7538,2479,37,3,94.21
7539,2480,199,1,37.92
7540,2480,67,1,56.83
7541,2481,66,1,98.44
7542,2482,196,3,18.81
7543,2482,110,1,17.21
7544,2482,187,1,35.19
7545,2482,68,1,19.98
7546,2483,107,1,84.03
7547,2483,149,3,73.08
7548,2484,114,3,69.74
7549,2485,157,3,88.69
7550,2485,150,1,60.0
7551,2485,60,3,56.64
7552,2485,183,2,99.07
7553,2485,25,2,77.71
7554,2486,173,3,76.28
7555,2486,29,1,47.37
7556,2486,120,2,41.53
7557,2486,19,1,78.17
7558,2487,126,1,62.77
7559,2487,85,3,85.35
7560,2487,198,3,90.92
7561,2488,54,2,28.16
7562,2488,24,1,86.52
7563,2488,28,1,15.59
7564,2488,193,1,92.29
7565,2488,106,2,3.09
7566,2489,76,2,10.24
7567,2489,103,3,91.81
7568,2489,69,2,47.34
7569,2489,192,1,26.0
7570,2489,27,2,92.23
7571,2490,85,2,85.35
7572,2491,85,3,85.35
7573,2491,23,2,96.76
7574,2492,2,2,19.07
7575,2493,112,3,23.25
7576,2494,174,1,23.13
7577,2494,105,2,72.61
7578,2494,169,2,6.39
7579,2494,53,3,53.5
7580,2494,81,1,4.48
7581,2495,58,3,41.82
7582,2495,62,2,47.32
7583,2495,175,2,5.85
7584,2495,191,3,73.1
7585,2495,164,3,42.67
7586,2496,158,1,72.86
7587,2496,74,3,16.95
7588,2496,46,1,94.35
7589,2496,91,3,77.03
7590,2496,39,3,74.28
7591,2497,121,1,93.04
7592,2497,152,1,17.21
7593,2497,83,2,88.29
7594,2497,197,1,31.82
7595,2498,81,1,4.48
7596,2498,37,3,94.21
7597,2498,129,1,97.87
7598,2499,174,1,23.13
7599,2499,30,3,34.66
7600,2499,7,2,45.34
7601,2499,148,1,75.01
7602,2499,198,1,90.92
7603,2500,171,2,99.82
7604,2501,25,2,77.71
7605,2502,31,1,9.64
7606,2502,176,1,83.64
7607,2502,3,1,9.55
7608,2502,130,3,62.46
7609,2502,120,2,41.53
7610,2503,151,1,36.77
7611,2503,196,2,18.81
7612,2504,112,1,23.25
7613,2504,184,2,12.28
7614,2504,162,2,27.63
7615,2505,87,1,92.64
7616,2505,70,2,85.62
7617,2505,120,1,41.53
7618,2505,176,1,83.64
7619,2506,165,1,90.83
7620,2506,101,1,16.05
7621,2507,151,2,36.77
7622,2507,160,1,72.4
7623,2507,8,2,3.42
7624,2508,29,3,47.37
7625,2508,167,2,69.9
7626,2508,72,2,78.92
7627,2508,28,1,15.59
7628,2508,200,2,35.79
7629,2509,75,1,3.53
7630,2509,176,3,83.64
7631,2509,159,2,99.14
7632,2509,189,3,86.72
7633,2509,134,2,82.52
7634,2510,96,2,52.96
7635,2511,49,1,93.71
7636,2511,103,3,91.81
7637,2511,17,1,82.39
7638,2511,68,2,19.98
7639,2511,137,2,50.53
7640,2512,179,3,85.79
7641,2512,37,2,94.21
7642,2512,186,3,27.48
7643,2512,25,3,77.71
7644,2512,14,1,15.57
7645,2513,194,2,92.17
7646,2514,147,3,22.88
7647,2514,173,2,76.28
7648,2514,131,2,49.3
7649,2514,81,3,4.48
7650,2514,129,3,97.87
7651,2515,75,1,3.53
7652,2515,168,2,16.54
7653,2516,114,1,69.74
7654,2516,136,1,2.0
7655,2517,189,3,86.72
7656,2517,188,1,70.11
7657,2517,107,1,84.03
7658,2517,186,2,27.48
7659,2517,176,3,83.64
7660,2518,177,2,55.21
7661,2519,144,2,61.14
7662,2519,39,3,74.28
7663,2519,25,1,77.71
7664,2519,71,2,28.07
7665,2520,107,3,84.03
7666,2520,196,2,18.81
7667,2521,19,2,78.17
7668,2521,120,2,41.53
7669,2521,78,1,38.48
7670,2521,180,2,24.21
7671,2522,181,2,10.94
7672,2522,170,3,48.48
7673,2522,41,1,64.02
7674,2522,198,2,90.92
7675,2522,87,2,92.64
7676,2523,81,1,4.48
7677,2523,31,1,9.64
7678,2523,185,1,91.06
7679,2524,78,3,38.48
7680,2524,57,3,60.72
7681,2525,133,3,88.32
7682,2526,47,2,63.82
7683,2526,82,3,81.67
7684,2526,40,3,47.83
7685,2526,28,1,15.59
7686,2526,123,2,86.64
7687,2527,161,3,21.52
7688,2528,135,1,31.19
7689,2529,167,3,69.9
7690,2529,28,3,15.59
7691,2529,69,1,47.34
7692,2529,86,1,24.15
7693,2529,25,2,77.71
7694,2530,160,1,72.4
7695,2530,58,1,41.82
7696,2530,124,2,12.46
7697,2531,179,3,85.79
7698,2531,104,2,35.86
7699,2531,154,2,47.32
7700,2531,194,2,92.17
7701,2532,77,2,39.5
7702,2533,43,1,16.15
7703,2533,34,3,90.43
7704,2533,151,3,36.77
7705,2533,22,1,93.74
7706,2533,67,1,56.83
7707,2534,119,3,16.96
7708,2534,6,2,96.88
7709,2535,62,2,47.32
7710,2535,136,1,2.0
7711,2535,96,2,52.96
7712,2536,70,1,85.62
7713,2536,84,3,28.79
7714,2536,184,1,12.28
7715,2536,188,2,70.11
7716,2536,94,2,26.4
7717,2537,36,1,71.45
7718,2537,101,2,16.05
7719,2537,66,1,98.44
7720,2537,120,3,41.53
7721,2538,111,2,22.51
7722,2538,73,3,21.82
7723,2539,164,2,42.67
7724,2539,127,2,54.92
7725,2539,132,2,12.67
7726,2540,7,1,45.34
7727,2540,90,1,80.69
7728,2540,35,3,45.87
7729,2541,149,3,73.08
7730,2541,178,1,90.9
7731,2542,142,1,94.28
7732,2543,120,2,41.53
7733,2543,26,1,99.19
7734,2543,176,2,83.64
7735,2544,111,2,22.51
7736,2544,16,1,62.51
7737,2544,31,3,9.64
7738,2544,172,3,61.73
7739,2544,128,2,26.06
7740,2545,96,1,52.96
7741,2546,151,3,36.77
7742,2546,101,2,16.05
7743,2546,4,3,4.76
7744,2546,163,3,9.21
7745,2546,189,3,86.72
7746,2547,138,3,15.26
7747,2548,70,1,85.62
7748,2548,4,3,4.76
7749,2549,75,3,3.53
7750,2549,136,1,2.0
7751,2549,142,1,94.28
7752,2549,120,3,41.53
7753,2550,45,3,8.29
7754,2550,113,2,27.76
7755,2550,185,1,91.06
7756,2550,119,2,16.96
7757,2551,160,2,72.4
7758,2552,44,1,51.31
7759,2552,56,3,36.39
7760,2552,153,2,43.59
7761,2552,177,2,55.21
7762,2552,136,3,2.0
7763,2553,16,3,62.51
7764,2553,42,3,44.91
7765,2553,11,1,21.86
7766,2554,159,1,99.14
7767,2554,180,1,24.21
7768,2554,13,3,24.24
7769,2554,148,3,75.01
7770,2555,192,1,26.0
7771,2555,70,3,85.62
7772,2555,31,2,9.64
7773,2555,7,2,45.34
7774,2556,40,1,47.83
7775,2557,40,3,47.83
7776,2557,166,3,46.34
7777,2557,70,3,85.62
7778,2557,13,2,24.24
7779,2557,174,3,23.13
7780,2558,29,3,47.37
7781,2558,91,1,77.03
7782,2559,182,3,92.38
7783,2559,151,3,36.77
7784,2559,6,1,96.88
7785,2559,198,2,90.92
7786,2559,119,3,16.96
7787,2560,72,3,78.92
7788,2560,183,1,99.07
7789,2561,45,2,8.29
7790,2562,152,2,17.21
7791,2562,199,1,37.92
7792,2562,61,1,92.49
7793,2562,134,3,82.52
7794,2562,18,2,68.05
7795,2563,119,1,16.96
7796,2563,145,3,26.26
7797,2563,69,1,47.34
7798,2563,80,2,65.66
7799,2563,143,1,93.29
7800,2564,194,2,92.17
7801,2564,83,1,88.29
7802,2564,15,1,72.81
7803,2564,163,3,9.21
7804,2564,38,2,38.09
7805,2565,133,1,88.32
7806,2565,78,2,38.48
7807,2566,9,2,25.51
7808,2566,93,1,7.09
7809,2566,86,1,24.15
7810,2566,135,2,31.19
7811,2567,41,2,64.02
7812,2567,199,2,37.92
7813,2567,192,2,26.0
7814,2567,122,3,41.81
7815,2567,2,1,19.07
7816,2568,122,2,41.81
7817,2568,146,2,74.84
7818,2568,60,2,56.64
7819,2568,86,2,24.15
7820,2568,90,1,80.69
7821,2569,4,1,4.76
7822,2569,133,1,88.32
7823,2570,36,1,71.45
7824,2570,180,2,24.21
7825,2570,151,1,36.77
7826,2570,81,1,4.48
7827,2571,176,2,83.64
7828,2571,180,3,24.21
7829,2572,164,1,42.67
7830,2572,129,1,97.87
7831,2572,152,2,17.21
7832,2572,124,3,12.46
7833,2573,56,3,36.39
7834,2573,177,1,55.21
7835,2573,174,2,23.13
7836,2573,107,3,84.03
7837,2574,144,3,61.14
7838,2574,62,1,47.32
7839,2574,158,2,72.86
7840,2574,180,3,24.21
7841,2575,26,3,99.19
7842,2575,178,3,90.9
7843,2576,48,2,51.52
7844,2576,18,3,68.05
7845,2576,17,3,82.39
7846,2577,99,1,20.89
7847,2577,99,3,20.89
7848,2577,173,1,76.28
7849,2577,15,3,72.81
7850,2577,99,1,20.89
7851,2578,30,1,34.66
7852,2578,164,1,42.67
7853,2578,24,3,86.52
7854,2578,39,1,74.28
7855,2579,136,1,2.0
7856,2579,200,3,35.79
7857,2579,76,3,10.24
7858,2579,43,2,16.15
7859,2580,52,1,28.97
7860,2580,62,1,47.32
7861,2581,184,3,12.28
7862,2581,78,2,38.48
7863,2581,59,3,60.5
7864,2581,94,2,26.4
7865,2582,197,2,31.82
7866,2583,194,1,92.17
7867,2583,18,1,68.05
7868,2583,25,1,77.71
7869,2583,195,2,47.38
7870,2584,21,1,85.32
7871,2585,42,2,44.91
7872,2585,60,1,56.64
7873,2585,41,1,64.02
7874,2585,132,1,12.67
7875,2585,61,3,92.49
7876,2586,4,1,4.76
7877,2586,194,1,92.17
7878,2586,113,1,27.76
7879,2586,10,1,83.9
7880,2587,69,1,47.34
7881,2588,188,1,70.11
7882,2588,49,3,93.71
7883,2588,131,1,49.3
7884,2588,197,2,31.82
7885,2588,106,3,3.09
7886,2589,101,1,16.05
7887,2589,26,2,99.19
7888,2589,61,3,92.49
7889,2589,81,3,4.48
7890,2590,62,3,47.32
7891,2590,163,3,9.21
7892,2590,165,1,90.83
7893,2590,89,1,48.78
7894,2591,66,3,98.44
7895,2591,66,3,98.44
7896,2591,52,1,28.97
7897,2591,131,1,49.3
7898,2591,52,3,28.97
7899,2592,139,2,32.14
7900,2592,50,3,37.81
7901,2592,31,3,9.64
7902,2592,200,1,35.79
7903,2593,169,2,6.39
7904,2593,85,2,85.35
7905,2593,7,1,45.34
7906,2594,191,2,73.1
7907,2594,83,2,88.29
7908,2594,30,2,34.66
7909,2595,21,2,85.32
7910,2595,8,3,3.42
7911,2596,115,2,15.31
7912,2596,39,2,74.28
7913,2597,73,2,21.82
7914,2597,60,3,56.64
7915,2597,27,3,92.23
7916,2598,115,1,15.31
7917,2598,182,3,92.38
7918,2599,118,1,55.59
7919,2600,6,3,96.88
7920,2600,132,2,12.67
7921,2600,75,1,3.53
7922,2600,12,1,53.01
7923,2601,131,3,49.3
7924,2601,10,1,83.9
7925,2601,143,2,93.29
7926,2601,192,1,26.0
7927,2602,136,1,2.0
7928,2602,140,1,9.44
7929,2602,64,1,26.42
7930,2602,147,2,22.88
7931,2603,28,1,15.59
7932,2603,38,3,38.09
7933,2603,183,1,99.07
7934,2604,34,2,90.43
7935,2604,100,1,13.84
7936,2604,28,2,15.59
7937,2604,43,1,16.15
7938,2605,94,1,26.4
7939,2606,139,3,32.14
7940,2606,97,2,1.49
7941,2607,127,2,54.92
7942,2607,74,1,16.95
7943,2607,131,3,49.3
7944,2607,130,3,62.46
7945,2607,161,2,21.52
7946,2608,106,2,3.09
7947,2608,163,1,9.21
7948,2609,177,2,55.21
7949,2609,72,1,78.92
7950,2609,26,3,99.19
7951,2609,50,3,37.81
7952,2610,90,2,80.69
7953,2610,132,1,12.67
7954,2610,181,2,10.94
7955,2610,103,3,91.81
7956,2610,190,1,55.19
7957,2611,149,3,73.08
7958,2611,18,3,68.05
7959,2611,28,3,15.59
7960,2611,30,2,34.66
7961,2611,22,3,93.74
7962,2612,182,2,92.38
7963,2613,171,2,99.82
7964,2614,199,1,37.92
7965,2614,7,3,45.34
7966,2615,168,3,16.54
7967,2615,133,1,88.32
7968,2615,168,2,16.54
7969,2615,96,1,52.96
7970,2615,164,2,42.67
7971,2616,54,2,28.16
7972,2616,133,3,88.32
7973,2616,13,3,24.24
7974,2617,87,1,92.64
7975,2617,64,1,26.42
7976,2618,44,2,51.31
7977,2619,136,3,2.0
7978,2620,92,2,49.26
7979,2620,67,3,56.83
7980,2620,1,3,22.34
7981,2620,88,2,28.46
7982,2620,111,3,22.51
7983,2621,70,1,85.62
7984,2622,181,2,10.94
7985,2623,172,3,61.73
7986,2623,83,3,88.29
7987,2623,1,2,22.34
7988,2623,38,2,38.09
7989,2623,130,3,62.46
7990,2624,46,3,94.35
7991,2624,133,1,88.32
7992,2624,191,3,73.1
7993,2624,192,3,26.0
7994,2625,76,1,10.24
7995,2625,77,2,39.5
7996,2626,108,2,12.74
7997,2626,195,3,47.38
7998,2626,169,2,6.39
7999,2626,132,3,12.67
8000,2627,58,1,41.82
8001,2627,44,1,51.31
8002,2627,45,2,8.29
8003,2628,24,3,86.52
8004,2628,200,3,35.79
8005,2628,160,1,72.4
8006,2628,193,1,92.29
8007,2629,38,1,38.09
8008,2629,129,3,97.87
8009,2630,68,2,19.98
8010,2630,101,1,16.05
8011,2630,66,3,98.44
8012,2630,104,3,35.86
8013,2631,103,1,91.81
8014,2631,153,2,43.59
8015,2631,11,2,21.86
8016,2631,107,2,84.03
8017,2631,171,1,99.82
8018,2632,65,2,41.26
8019,2632,37,3,94.21
8020,2632,199,1,37.92
8021,2633,35,1,45.87
8022,2633,40,1,47.83
8023,2634,120,3,41.53
8024,2635,61,3,92.49
8025,2635,19,1,78.17
8026,2635,135,1,31.19
8027,2636,62,3,47.32
8028,2637,51,2,80.58
8029,2637,56,3,36.39
8030,2637,10,1,83.9
8031,2638,1,2,22.34
8032,2638,143,2,93.29
8033,2638,132,3,12.67
8034,2639,93,3,7.09
8035,2639,77,2,39.5
8036,2639,23,2,96.76
8037,2640,59,3,60.5
8038,2640,180,3,24.21
8039,2640,125,1,18.62
8040,2640,138,2,15.26
8041,2640,35,3,45.87
8042,2641,95,3,98.01
8043,2641,188,2,70.11
8044,2641,148,1,75.01
8045,2641,22,1,93.74
8046,2642,148,1,75.01
8047,2642,177,3,55.21
8048,2643,12,3,53.01
8049,2644,129,1,97.87
8050,2644,154,2,47.32
8051,2644,164,1,42.67
8052,2644,156,3,57.94
8053,2644,31,3,9.64
8054,2645,137,2,50.53
8055,2645,150,1,60.0
8056,2646,161,3,21.52
8057,2646,17,2,82.39
8058,2646,96,1,52.96
8059,2647,33,1,70.77
8060,2647,5,1,41.02
8061,2647,64,1,26.42
8062,2647,113,3,27.76
8063,2648,5,1,41.02
8064,2648,130,3,62.46
8065,2648,170,1,48.48
8066,2648,129,1,97.87
8067,2648,64,3,26.42
8068,2649,5,1,41.02
8069,2649,23,2,96.76
8070,2650,17,2,82.39
8071,2650,116,3,40.98
8072,2650,193,1,92.29
8073,2650,175,3,5.85
8074,2651,16,3,62.51
8075,2651,183,3,99.07
8076,2651,38,2,38.09
8077,2651,12,3,53.01
8078,2651,124,3,12.46
8079,2652,148,1,75.01
8080,2652,47,3,63.82
8081,2653,68,2,19.98
8082,2653,174,3,23.13
8083,2654,10,3,83.9
8084,2654,73,1,21.82
8085,2655,165,3,90.83
8086,2655,96,3,52.96
8087,2655,24,1,86.52
8088,2656,161,2,21.52
8089,2657,33,3,70.77
8090,2657,175,3,5.85
8091,2657,175,3,5.85
8092,2658,162,2,27.63
8093,2658,78,1,38.48
8094,2659,196,1,18.81
8095,2659,118,2,55.59
8096,2659,143,2,93.29
8097,2659,114,2,69.74
8098,2660,30,3,34.66
8099,2661,40,1,47.83
8100,2661,22,2,93.74
8101,2661,12,2,53.01
8102,2662,99,3,20.89
8103,2663,150,3,60.0
8104,2663,109,1,17.75
8105,2663,122,1,41.81
8106,2663,26,1,99.19
8107,2664,51,3,80.58
8108,2664,68,2,19.98
8109,2664,9,2,25.51
8110,2664,163,2,9.21
8111,2665,58,3,41.82
8112,2665,195,1,47.38
8113,2665,168,1,16.54
8114,2665,116,2,40.98
8115,2665,102,2,68.98
8116,2666,104,3,35.86
8117,2666,148,3,75.01
8118,2666,171,2,99.82
8119,2667,88,1,28.46
8120,2667,134,1,82.52
8121,2667,95,3,98.01
8122,2667,8,3,3.42
8123,2667,39,2,74.28
8124,2668,112,3,23.25
8125,2668,182,2,92.38
8126,2668,101,1,16.05
8127,2669,71,2,28.07
8128,2669,170,1,48.48
8129,2669,154,2,47.32
8130,2670,80,3,65.66
8131,2670,51,3,80.58
8132,2671,47,3,63.82
8133,2671,125,1,18.62
8134,2671,100,1,13.84
8135,2671,75,3,3.53
8136,2671,119,2,16.96
8137,2672,188,2,70.11
8138,2672,41,1,64.02
8139,2672,57,3,60.72
8140,2673,121,2,93.04
8141,2673,92,3,49.26
8142,2674,1,1,22.34
8143,2674,197,3,31.82
8144,2674,137,3,50.53
8145,2674,132,3,12.67
8146,2674,119,1,16.96
8147,2675,175,3,5.85
8148,2675,138,3,15.26
8149,2676,196,2,18.81
8150,2676,194,3,92.17
8151,2677,105,3,72.61
8152,2677,170,2,48.48
8153,2677,47,2,63.82
8154,2678,104,2,35.86
8155,2678,195,1,47.38
8156,2679,185,3,91.06
8157,2679,37,3,94.21
8158,2679,20,2,84.28
8159,2679,84,3,28.79
8160,2680,137,1,50.53
8161,2680,33,3,70.77
8162,2680,20,1,84.28
8163,2680,23,1,96.76
8164,2680,197,3,31.82
8165,2681,36,2,71.45
8166,2681,116,2,40.98
8167,2682,60,3,56.64
8168,2682,121,3,93.04
8169,2682,82,1,81.67
8170,2682,136,1,2.0
8171,2682,190,3,55.19
8172,2683,127,3,54.92
8173,2683,155,3,75.48
8174,2683,78,1,38.48
8175,2684,19,2,78.17
8176,2684,181,3,10.94
8177,2684,99,2,20.89
8178,2685,56,1,36.39
8179,2685,58,2,41.82
8180,2685,195,2,47.38
8181,2685,64,3,26.42
8182,2686,186,3,27.48
8183,2686,28,2,15.59
8184,2687,134,2,82.52
8185,2687,172,2,61.73
8186,2687,91,3,77.03
8187,2688,184,2,12.28
8188,2688,13,1,24.24
8189,2688,5,1,41.02
8190,2688,116,3,40.98
8191,2688,135,3,31.19
8192,2689,178,1,90.9
8193,2689,122,2,41.81
8194,2689,43,1,16.15
8195,2690,109,3,17.75
8196,2690,130,3,62.46
8197,2690,175,3,5.85
8198,2690,72,3,78.92
8199,2691,14,2,15.57
8200,2691,59,2,60.5
8201,2691,144,2,61.14
8202,2691,33,2,70.77
8203,2692,68,2,19.98
8204,2692,176,1,83.64
8205,2692,104,1,35.86
8206,2692,2,2,19.07
8207,2692,10,1,83.9
8208,2693,3,3,9.55
8209,2693,84,3,28.79
8210,2694,4,3,4.76
8211,2694,171,3,99.82
8212,2694,141,1,97.75
8213,2694,200,3,35.79
8214,2695,97,2,1.49
8215,2695,7,2,45.34
8216,2696,23,1,96.76
8217,2697,1,2,22.34
8218,2697,79,2,66.85
8219,2697,73,3,21.82
8220,2697,143,2,93.29
8221,2697,87,2,92.64
8222,2698,109,2,17.75
8223,2699,145,3,26.26
8224,2700,180,2,24.21
8225,2700,157,3,88.69
8226,2700,17,1,82.39
8227,2700,137,3,50.53
8228,2700,86,3,24.15
8229,2701,34,3,90.43
8230,2701,138,3,15.26
8231,2701,160,1,72.4
8232,2702,37,2,94.21
8233,2702,148,2,75.01
8234,2703,69,1,47.34
8235,2703,118,3,55.59
8236,2703,151,2,36.77
8237,2703,105,2,72.61
8238,2703,36,1,71.45
8239,2704,172,1,61.73
8240,2704,108,2,12.74
8241,2704,171,1,99.82
8242,2704,174,3,23.13
8243,2705,17,2,82.39
8244,2706,61,1,92.49
8245,2706,40,1,47.83
8246,2706,150,2,60.0
8247,2706,182,3,92.38
8248,2707,88,1,28.46
8249,2708,169,3,6.39
8250,2708,74,2,16.95
8251,2709,40,3,47.83
8252,2709,164,3,42.67
8253,2709,81,1,4.48
8254,2709,159,2,99.14
8255,2709,200,1,35.79
8256,2710,157,1,88.69
8257,2710,10,3,83.9
8258,2710,55,2,20.22
8259,2710,80,1,65.66
8260,2710,118,3,55.59
8261,2711,6,3,96.88
8262,2711,156,3,57.94
8263,2711,106,3,3.09
8264,2712,117,3,75.9
8265,2712,92,3,49.26
8266,2712,80,2,65.66
8267,2712,64,2,26.42
8268,2712,84,3,28.79
8269,2713,72,1,78.92
8270,2713,67,2,56.83
8271,2713,198,2,90.92
8272,2713,105,1,72.61
8273,2713,61,1,92.49
8274,2714,48,3,51.52
8275,2714,121,1,93.04
8276,2714,103,1,91.81
8277,2714,185,1,91.06
8278,2714,154,2,47.32
8279,2715,98,2,41.86
8280,2715,99,2,20.89
8281,2715,161,2,21.52
8282,2716,144,2,61.14
8283,2716,197,3,31.82
8284,2716,117,2,75.9
8285,2716,98,1,41.86
8286,2716,78,2,38.48
8287,2717,61,2,92.49
8288,2717,162,2,27.63
8289,2717,151,3,36.77
8290,2718,198,2,90.92
8291,2719,1,2,22.34
8292,2719,198,1,90.92
8293,2720,39,2,74.28
8294,2720,24,3,86.52
8295,2720,159,1,99.14
8296,2720,197,2,31.82
8297,2720,187,3,35.19
8298,2721,145,1,26.26
8299,2721,113,3,27.76
8300,2721,168,1,16.54
8301,2721,123,1,86.64
8302,2722,163,3,9.21
8303,2722,7,2,45.34
8304,2722,12,3,53.01
8305,2722,146,2,74.84
8306,2722,70,1,85.62
8307,2723,101,1,16.05
8308,2723,6,3,96.88
8309,2724,112,3,23.25
8310,2724,20,1,84.28
8311,2724,171,3,99.82
8312,2725,111,3,22.51
8313,2725,63,2,51.43
8314,2725,159,2,99.14
8315,2725,19,3,78.17
8316,2725,86,1,24.15
8317,2726,114,2,69.74
8318,2727,170,3,48.48
8319,2727,160,1,72.4
8320,2727,107,3,84.03
8321,2728,90,3,80.69
8322,2728,156,1,57.94
8323,2728,28,2,15.59
8324,2728,64,2,26.42
8325,2729,151,3,36.77
8326,2729,102,2,68.98
8327,2730,196,2,18.81
8328,2730,67,3,56.83
8329,2730,121,2,93.04
8330,2731,30,1,34.66
8331,2732,14,3,15.57
8332,2732,77,1,39.5
8333,2733,33,2,70.77
8334,2734,96,2,52.96
8335,2734,164,3,42.67
8336,2734,15,2,72.81
8337,2734,12,3,53.01
8338,2734,137,2,50.53
8339,2735,180,3,24.21
8340,2735,113,2,27.76
8341,2735,93,1,7.09
8342,2736,191,2,73.1
8343,2736,156,2,57.94
8344,2736,83,3,88.29
8345,2737,98,2,41.86
8346,2737,144,1,61.14
8347,2737,151,1,36.77
8348,2737,11,1,21.86
8349,2738,21,1,85.32
8350,2738,78,2,38.48
8351,2738,165,1,90.83
8352,2738,76,2,10.24
8353,2739,158,3,72.86
8354,2739,29,3,47.37
8355,2739,187,3,35.19
8356,2739,17,2,82.39
8357,2739,14,1,15.57
8358,2740,31,2,9.64
8359,2740,183,2,99.07
8360,2740,156,3,57.94
8361,2741,181,2,10.94
8362,2741,104,3,35.86
8363,2741,17,2,82.39
8364,2741,189,1,86.72
8365,2741,23,3,96.76
8366,2742,61,2,92.49
8367,2742,46,3,94.35
8368,2742,177,2,55.21
8369,2742,55,3,20.22
8370,2742,110,2,17.21
8371,2743,158,1,72.86
8372,2743,136,2,2.0
8373,2743,141,1,97.75
8374,2743,193,2,92.29
