order_id,customer_id,order_date,order_status,total_amount
2518,868,2025-10-04,completed,330.34
2519,431,2026-03-19,completed,416.02
2520,487,2026-06-02,completed,168.61
2521,261,2026-04-30,returned,407.82
2522,554,2025-07-29,cancelled,161.78
2523,228,2025-08-05,returned,438.44
2524,499,2025-08-05,cancelled,149.63
2525,289,2026-05-19,returned,485.63
2526,190,2025-10-20,returned,343.66
2527,290,2026-05-06,returned,496.33
2528,357,2025-08-05,completed,119.96
2529,981,2026-05-27,completed,255.56
2530,845,2025-07-23,completed,446.75
2531,992,2025-12-01,returned,371.88
2532,298,2025-12-25,completed,383.52
2533,453,2026-03-01,returned,225.1
2534,496,2025-12-03,cancelled,349.05
2535,431,2025-07-17,cancelled,335.82
2536,9,2026-05-20,returned,49.06
2537,547,2026-01-26,cancelled,127.72
2538,973,2026-01-17,cancelled,391.5
2539,424,2026-03-25,completed,392.5
2540,534,2025-12-11,returned,299.68
2541,985,2025-07-29,completed,221.09
2542,70,2026-01-22,cancelled,377.76
2543,344,2025-12-24,completed,488.47
2544,248,2026-03-16,cancelled,167.45
2545,801,2026-05-02,completed,109.46
2546,365,2025-12-19,returned,396.91
2547,235,2025-09-14,completed,446.47
2548,151,2026-03-04,cancelled,382.62
2549,882,2026-01-05,cancelled,318.43
2550,921,2025-07-30,returned,298.71
2551,357,2026-02-18,completed,327.13
2552,702,2026-06-11,cancelled,465.76
2553,744,2026-04-25,completed,110.29
2554,138,2025-12-14,cancelled,204.36
2555,958,2025-10-30,returned,188.88
2556,754,2025-08-22,cancelled,42.07
2557,366,2025-12-12,completed,443.41
2558,196,2026-01-10,completed,230.8
2559,954,2025-09-09,completed,90.69
2560,684,2025-07-21,returned,308.86
2561,394,2025-12-18,returned,419.3
2562,214,2025-08-19,returned,150.95
2563,796,2025-10-25,returned,370.28
2564,15,2025-10-06,completed,110.35
2565,687,2026-04-29,cancelled,40.18
2566,621,2025-11-16,returned,216.87
2567,248,2025-12-24,cancelled,214.82
2568,723,2026-03-28,completed,420.88
2569,173,2026-06-14,cancelled,222.99
2570,860,2026-03-20,returned,74.35
2571,714,2025-07-16,cancelled,476.98
2572,270,2026-05-25,cancelled,115.48
2573,486,2025-07-04,returned,299.62
2574,996,2025-11-05,returned,10.84
2575,639,2025-11-18,returned,482.25
2576,366,2025-12-26,completed,219.22
2577,483,2025-11-25,completed,269.39
2578,124,2025-11-18,completed,380.72
2579,860,2025-08-07,returned,484.47
2580,4,2026-02-10,returned,234.17
2581,821,2025-12-12,cancelled,215.5
2582,566,2025-12-11,returned,431.58
2583,564,2025-12-14,completed,215.6
2584,360,2026-03-24,cancelled,223.34
2585,79,2026-03-18,completed,320.23
2586,608,2026-06-24,completed,180.44
2587,950,2025-10-15,cancelled,73.32
2588,419,2025-12-29,completed,32.38
2589,383,2026-01-10,completed,417.97
2590,267,2026-06-27,cancelled,192.85
2591,253,2025-10-09,completed,50.04
2592,68,2025-11-04,completed,164.45
2593,80,2025-12-28,returned,284.76
2594,640,2026-04-20,returned,468.99
2595,626,2025-11-01,completed,200.57
2596,752,2026-04-21,completed,148.89
2597,503,2025-11-19,completed,207.38
2598,497,2025-12-29,returned,457.36
2599,763,2025-08-03,completed,498.38
2600,174,2026-01-19,cancelled,30.93
2601,727,2026-04-16,returned,316.91
2602,480,2025-09-07,cancelled,160.01
2603,65,2026-02-25,cancelled,378.94
2604,948,2026-01-28,completed,242.25
2605,61,2026-05-09,completed,461.29
2606,373,2025-07-09,returned,73.75
2607,522,2025-07-03,cancelled,349.59
2608,447,2026-04-20,cancelled,412.95
2609,274,2025-07-12,returned,193.34
2610,682,2025-07-14,cancelled,386.12
2611,981,2026-03-08,completed,202.89
2612,651,2025-11-05,completed,277.41
2613,687,2025-10-31,completed,54.83
2614,629,2025-10-22,returned,68.33
2615,519,2025-10-27,completed,130.79
2616,754,2025-10-26,completed,151.0
2617,275,2026-01-29,returned,257.24
2618,382,2025-08-12,cancelled,122.35
2619,217,2026-03-18,completed,267.42
2620,697,2025-12-25,cancelled,303.91
2621,378,2025-11-01,returned,229.53
2622,153,2025-10-13,cancelled,40.83
2623,411,2025-09-21,returned,254.65
2624,793,2026-01-13,completed,20.84
2625,902,2025-09-23,completed,353.27
2626,747,2025-10-24,cancelled,75.25
2627,522,2026-03-06,returned,303.9
2628,459,2025-08-18,completed,37.94
2629,78,2025-11-23,completed,149.95
2630,62,2026-03-15,cancelled,329.82
2631,871,2025-08-10,returned,308.46
2632,342,2026-04-27,completed,172.82
2633,719,2026-05-12,cancelled,487.39
2634,301,2026-02-25,cancelled,462.49
2635,725,2025-12-04,returned,464.92
2636,348,2025-10-18,returned,336.21
2637,228,2025-07-05,completed,497.95
2638,385,2025-10-26,cancelled,75.09
2639,44,2026-01-28,completed,134.78
2640,534,2026-04-20,cancelled,81.88
2641,310,2025-10-06,cancelled,446.34
2642,32,2025-11-18,cancelled,155.47
2643,568,2026-02-07,cancelled,305.26
2644,609,2025-08-20,cancelled,464.02
2645,404,2025-11-01,cancelled,427.6
2646,384,2025-07-13,completed,431.51
2647,797,2026-05-16,completed,172.14
2648,729,2026-06-02,cancelled,416.43
2649,872,2025-11-19,completed,369.22
2650,815,2025-10-03,completed,138.75
2651,542,2026-04-24,completed,260.71
2652,670,2026-02-02,cancelled,467.47
2653,59,2025-12-15,returned,476.49
2654,393,2025-12-21,completed,459.96
2655,461,2025-08-09,returned,398.52
2656,602,2026-01-07,cancelled,24.79
2657,203,2025-12-19,returned,110.91
2658,15,2026-06-03,completed,209.04
2659,162,2025-09-07,completed,280.37
2660,813,2026-02-14,cancelled,137.3
2661,125,2025-10-24,returned,403.23
2662,718,2026-04-10,cancelled,209.25
2663,217,2026-05-29,completed,406.62
2664,700,2025-08-24,returned,140.32
2665,977,2025-10-21,returned,61.25
2666,634,2025-12-05,cancelled,367.89
2667,583,2025-09-03,cancelled,49.83
2668,18,2025-09-19,completed,228.19
2669,327,2026-01-16,cancelled,445.49
2670,6,2025-10-04,returned,38.41
2671,646,2025-09-20,completed,419.18
2672,711,2026-01-29,completed,209.41
2673,375,2025-10-23,cancelled,228.31
2674,460,2026-05-20,returned,161.07
2675,320,2025-12-06,cancelled,494.75
2676,400,2025-12-22,cancelled,293.06
2677,149,2026-05-31,returned,434.47
2678,713,2025-11-21,returned,390.74
2679,969,2025-07-30,cancelled,185.15
2680,559,2025-10-02,returned,352.01
2681,651,2025-09-26,returned,483.92
2682,274,2026-05-19,cancelled,307.31
2683,121,2025-10-17,cancelled,112.11
2684,592,2025-11-18,cancelled,350.06
2685,972,2026-02-25,completed,309.64
2686,928,2026-01-14,cancelled,293.46
2687,634,2026-06-24,returned,125.26
2688,942,2026-01-23,cancelled,407.77
2689,752,2026-05-09,cancelled,411.68
2690,754,2026-06-03,cancelled,413.36
2691,338,2026-04-17,completed,248.02
2692,93,2025-12-23,cancelled,237.56
2693,604,2025-09-08,completed,144.27
2694,305,2026-05-08,completed,221.22
2695,872,2026-01-31,completed,304.21
2696,927,2026-01-15,cancelled,30.64
2697,610,2026-06-26,completed,400.28
2698,733,2025-12-18,cancelled,280.76
2699,45,2025-11-17,returned,202.73
2700,418,2025-09-03,cancelled,225.33
2701,273,2025-08-22,cancelled,84.28
2702,576,2026-01-11,cancelled,387.61
2703,769,2026-02-16,returned,41.87
2704,12,2025-12-02,cancelled,340.6
2705,341,2025-07-11,cancelled,165.34
2706,514,2025-07-26,cancelled,383.9
2707,872,2026-05-07,cancelled,369.85
2708,25,2026-06-04,returned,384.74
2709,561,2025-12-16,returned,100.96
2710,233,2026-05-06,cancelled,427.98
2711,652,2026-03-18,cancelled,266.88
2712,833,2025-08-14,returned,76.96
2713,826,2026-05-29,cancelled,120.24
2714,48,2026-04-29,completed,274.99
2715,370,2025-10-06,completed,370.28
2716,650,2025-07-23,completed,257.31
2717,311,2026-04-10,cancelled,369.52
2718,967,2026-05-05,returned,396.41
2719,885,2025-08-13,returned,103.61
2720,422,2026-04-25,completed,10.9
2721,208,2026-06-27,cancelled,431.57
2722,330,2025-08-21,completed,61.6
2723,535,2026-06-20,completed,434.06
2724,656,2025-11-09,cancelled,381.09
2725,444,2026-01-29,returned,36.78
2726,276,2026-06-06,returned,158.84
2727,83,2025-08-11,cancelled,370.51
2728,393,2025-08-25,cancelled,123.18
2729,178,2026-04-28,completed,231.66
2730,58,2025-08-31,returned,427.07
2731,433,2026-03-04,cancelled,363.47
2732,380,2025-12-03,completed,124.06
2733,961,2025-09-28,returned,383.88
2734,171,2025-10-05,completed,239.25
2735,447,2025-08-21,completed,186.69
2736,425,2025-08-17,cancelled,29.57
2737,885,2026-06-11,returned,339.25
2738,907,2025-11-16,returned,455.04
2739,731,2025-07-16,cancelled,251.11
2740,959,2025-09-12,cancelled,51.24
2741,399,2026-04-09,completed,358.73
2742,251,2026-05-13,returned,129.36
2743,105,2025-08-12,returned,400.81
2744,456,2025-11-05,cancelled,491.97
2745,2,2025-12-13,completed,455.48
2746,3,2026-05-24,returned,337.79
2747,916,2026-05-01,completed,89.66
2748,710,2025-12-21,returned,71.72
2749,643,2025-09-18,cancelled,237.4
2750,172,2026-02-06,returned,312.39
2751,219,2025-11-07,cancelled,112.57
2752,867,2025-10-10,returned,54.53
2753,619,2026-03-31,returned,487.09
2754,835,2025-09-11,cancelled,428.61
2755,473,2026-02-06,returned,154.46
2756,637,2025-11-27,completed,395.23
2757,26,2025-11-29,cancelled,96.05
2758,11,2025-08-29,cancelled,315.3
2759,646,2026-05-10,cancelled,174.32
2760,717,2025-12-08,returned,442.78
2761,697,2026-04-24,cancelled,277.34
2762,65,2026-01-25,cancelled,367.88
2763,854,2026-01-14,cancelled,335.61
2764,946,2025-07-03,completed,269.13
2765,899,2026-04-24,returned,332.15
2766,456,2025-11-17,cancelled,185.17
2767,425,2026-04-19,cancelled,358.21
2768,415,2025-07-27,cancelled,235.06
2769,355,2026-01-06,completed,182.4
2770,44,2025-10-02,cancelled,180.95
2771,966,2025-07-15,returned,281.78
2772,133,2025-12-06,cancelled,74.26
2773,51,2026-01-11,completed,472.86
2774,839,2026-06-09,completed,117.64
2775,994,2026-01-20,completed,403.27
2776,292,2026-03-07,cancelled,56.7
2777,900,2025-11-20,completed,268.83
2778,126,2026-01-26,completed,496.08
2779,946,2026-06-05,completed,420.25
2780,928,2025-07-05,cancelled,251.39
2781,125,2025-11-14,cancelled,384.41
2782,652,2026-06-07,completed,236.22
2783,632,2025-07-29,completed,101.03
2784,321,2026-02-03,cancelled,223.37
2785,222,2026-04-22,cancelled,432.17
2786,342,2025-09-19,returned,265.15
2787,364,2026-05-28,returned,440.87
2788,94,2026-02-21,cancelled,177.75
2789,772,2026-03-06,cancelled,229.12
2790,934,2025-09-08,completed,443.46
2791,595,2026-05-02,returned,159.33
2792,817,2026-05-15,returned,187.97
2793,363,2025-09-04,completed,109.92
2794,926,2026-05-23,completed,50.19
2795,660,2025-10-29,cancelled,454.65
2796,993,2026-03-16,cancelled,172.81
2797,25,2026-05-02,completed,13.26
2798,471,2025-07-26,completed,200.04
2799,37,2026-06-07,completed,476.8
2800,616,2025-07-05,cancelled,20.12
2801,528,2025-11-04,returned,236.51
2802,718,2025-09-27,returned,386.77
2803,70,2026-06-27,cancelled,228.94
2804,444,2026-05-14,completed,143.64
2805,612,2025-09-26,completed,231.73
2806,460,2026-06-27,cancelled,408.57
2807,792,2026-01-19,completed,305.49
2808,659,2025-11-17,returned,341.19
2809,762,2026-06-19,cancelled,120.83
2810,511,2026-02-21,returned,204.15
2811,962,2025-11-17,returned,477.01
2812,512,2025-08-31,completed,495.3
2813,533,2025-10-15,completed,218.8
2814,947,2026-05-16,returned,250.67
2815,363,2025-10-02,returned,316.22
2816,364,2025-08-19,cancelled,416.54
2817,416,2026-03-11,returned,336.47
2818,840,2026-03-21,returned,104.16
2819,225,2026-05-21,returned,187.15
2820,387,2026-01-24,cancelled,326.46
2821,691,2025-08-28,completed,214.82
2822,445,2026-05-23,completed,329.33
2823,846,2026-02-25,returned,134.01
2824,137,2025-08-18,cancelled,10.4
2825,669,2025-09-22,cancelled,179.12
2826,557,2026-05-28,cancelled,324.63
2827,394,2026-02-22,returned,21.92
2828,960,2025-12-19,cancelled,192.73
2829,603,2025-07-25,completed,315.96
2830,279,2026-03-05,returned,402.68
2831,972,2025-11-19,completed,469.12
2832,815,2025-10-09,cancelled,459.63
2833,758,2025-09-07,returned,381.11
2834,132,2025-10-20,returned,66.46
2835,291,2025-08-04,cancelled,419.21
2836,753,2025-11-25,returned,120.1
2837,246,2026-01-03,returned,117.94
2838,474,2026-06-05,completed,223.24
2839,759,2025-07-16,cancelled,324.55
2840,232,2026-04-03,cancelled,281.7
2841,524,2025-07-12,cancelled,237.41
2842,636,2026-03-03,returned,201.9
2843,387,2025-12-15,completed,480.35
2844,149,2026-01-16,completed,326.5
2845,399,2026-04-17,returned,349.82
2846,549,2025-08-15,cancelled,364.41
2847,16,2025-07-03,completed,230.36
2848,391,2025-08-28,returned,30.01
2849,477,2025-12-24,completed,476.7
2850,557,2026-04-29,cancelled,286.57
2851,840,2026-01-28,completed,494.15
2852,235,2025-11-02,completed,383.55
2853,527,2025-10-06,completed,298.22
2854,120,2025-11-08,cancelled,164.27
2855,884,2026-03-23,returned,94.47
2856,381,2026-04-26,returned,139.81
2857,406,2025-08-03,completed,363.59
2858,712,2026-02-28,completed,102.71
2859,860,2026-06-24,cancelled,251.2
2860,236,2025-12-31,cancelled,431.96
2861,615,2025-11-16,returned,346.2
2862,651,2026-04-17,returned,163.08
2863,138,2026-04-26,cancelled,293.71
2864,686,2025-11-23,cancelled,474.22
2865,62,2026-02-06,returned,162.41
2866,633,2025-07-16,completed,447.29
2867,6,2026-03-22,returned,384.2
2868,851,2025-08-23,returned,173.64
2869,63,2025-08-07,completed,80.84
2870,224,2025-10-30,cancelled,255.53
2871,40,2026-03-29,cancelled,252.82
2872,906,2025-12-11,completed,213.99
2873,423,2025-11-09,completed,390.53
2874,379,2025-12-08,returned,369.89
2875,797,2025-12-08,completed,237.17
2876,573,2025-08-08,cancelled,255.18
2877,62,2025-11-02,completed,211.58
2878,668,2026-02-22,returned,312.54
2879,580,2025-11-18,cancelled,74.03
2880,230,2025-10-06,cancelled,497.33
2881,811,2026-01-06,cancelled,356.62
2882,891,2025-09-12,returned,416.02
2883,243,2025-08-08,completed,235.82
2884,625,2026-04-21,returned,465.8
2885,914,2025-11-19,completed,134.49
2886,997,2026-01-03,completed,344.54
2887,271,2025-07-17,returned,38.5
2888,690,2025-09-22,cancelled,370.98
2889,548,2025-09-09,completed,441.07
2890,525,2026-03-27,completed,239.4
2891,197,2025-06-30,completed,232.03
2892,206,2026-02-27,cancelled,251.29
2893,117,2026-02-25,returned,392.56
2894,377,2025-11-22,cancelled,361.94
2895,852,2026-05-14,cancelled,40.8
2896,596,2026-06-13,completed,68.12
2897,767,2025-12-28,completed,185.78
2898,315,2025-10-22,returned,139.24
2899,212,2026-06-17,completed,301.34
2900,53,2026-05-09,returned,370.16
2901,39,2025-12-13,cancelled,390.38
2902,71,2026-02-20,completed,259.43
2903,43,2025-10-22,returned,496.79
2904,844,2026-05-01,completed,468.12
2905,893,2026-02-16,completed,302.4
2906,375,2025-08-22,returned,99.03
2907,263,2025-07-19,completed,81.59
2908,778,2026-04-02,returned,187.72
2909,421,2026-01-08,completed,222.42
2910,582,2026-03-01,returned,232.91
2911,922,2025-07-25,cancelled,368.36
2912,807,2025-09-24,cancelled,385.09
2913,765,2026-02-04,returned,116.21
2914,360,2026-05-22,completed,61.05
2915,491,2025-10-07,completed,26.44
2916,191,2026-01-03,returned,348.76
2917,81,2026-04-06,returned,253.43
2918,595,2026-04-14,cancelled,430.1
2919,75,2025-09-29,returned,383.14
2920,522,2026-04-03,returned,304.5
2921,767,2025-12-10,returned,161.21
2922,83,2026-04-17,returned,91.61
2923,893,2026-05-14,cancelled,257.49
2924,990,2026-05-21,completed,292.0
2925,119,2026-06-24,cancelled,239.46
2926,265,2026-06-05,cancelled,464.55
2927,935,2026-05-06,cancelled,484.54
2928,545,2025-11-21,returned,490.57
2929,668,2025-12-06,returned,445.37
2930,598,2025-08-09,cancelled,349.21
2931,163,2026-04-20,completed,420.8
2932,397,2026-06-19,returned,370.68
2933,410,2026-04-27,completed,42.74
2934,897,2026-01-03,returned,37.54
2935,904,2025-08-16,completed,34.21
2936,87,2026-05-14,completed,184.67
2937,128,2025-10-20,cancelled,224.61
2938,957,2026-05-02,cancelled,70.78
2939,184,2025-09-09,returned,202.73
2940,745,2026-06-22,returned,318.1
2941,23,2026-03-22,returned,374.84
2942,202,2025-12-11,cancelled,24.54
2943,987,2025-12-14,cancelled,407.89
2944,673,2026-03-21,completed,110.35
2945,280,2025-09-29,cancelled,326.09
2946,144,2026-03-07,returned,85.85
2947,555,2025-10-09,cancelled,490.82
2948,818,2025-11-19,cancelled,440.81
2949,452,2026-02-12,returned,305.0
2950,609,2025-10-06,returned,271.89
2951,166,2026-06-13,cancelled,307.07
2952,460,2025-11-29,completed,213.0
2953,966,2025-09-18,completed,266.86
2954,166,2026-06-12,completed,267.09
2955,403,2025-07-30,returned,326.12
2956,754,2025-12-18,returned,268.39
2957,128,2025-07-31,cancelled,468.02
2958,845,2025-10-22,cancelled,90.71
2959,502,2026-01-22,completed,280.02
2960,685,2026-04-02,cancelled,466.31
2961,593,2026-04-18,returned,215.12
2962,437,2026-06-01,cancelled,129.74
2963,668,2025-08-19,returned,18.08
2964,883,2026-06-04,cancelled,167.82
2965,783,2025-08-30,returned,236.32
2966,895,2025-07-04,cancelled,40.01
2967,219,2026-06-09,returned,105.41
2968,877,2026-06-27,returned,277.22
2969,642,2026-01-07,returned,51.67
2970,389,2025-12-18,returned,85.65
2971,378,2025-09-21,cancelled,207.09
2972,745,2025-09-16,cancelled,141.89
2973,871,2025-10-08,cancelled,137.88
2974,739,2025-09-06,completed,176.08
2975,498,2026-01-02,returned,16.09
2976,512,2025-07-29,completed,198.63
2977,870,2026-05-13,returned,110.36
2978,474,2026-06-03,cancelled,233.86
2979,407,2025-09-24,cancelled,129.93
2980,443,2026-04-26,returned,451.91
2981,88,2025-07-14,cancelled,93.12
2982,90,2026-05-27,completed,56.57
2983,19,2025-12-03,returned,32.9
2984,792,2025-09-18,returned,310.82
2985,694,2025-10-16,completed,20.58
2986,426,2025-12-25,completed,30.68
2987,683,2026-01-06,completed,378.25
2988,536,2025-10-20,completed,82.82
2989,9,2025-12-08,completed,86.47
2990,620,2025-07-20,returned,96.29
2991,626,2026-04-18,completed,315.53
2992,575,2026-01-04,returned,242.77
2993,593,2025-08-28,cancelled,35.78
2994,232,2025-07-21,cancelled,207.43
2995,196,2025-10-17,completed,336.11
2996,354,2025-08-23,completed,164.62
2997,730,2026-04-05,completed,163.91
2998,733,2026-03-06,cancelled,134.04
2999,144,2025-08-10,cancelled,241.0
3000,197,2025-12-21,completed,220.15
3001,417,2025-11-06,completed,220.08
3002,655,2026-02-14,completed,295.74
3003,501,2025-12-11,completed,422.65
3004,40,2026-03-30,completed,464.1
3005,129,2026-06-24,returned,230.2
3006,334,2025-07-08,returned,418.42
3007,952,2026-02-01,completed,457.69
3008,476,2025-09-12,completed,429.26
3009,810,2025-11-10,completed,84.42
3010,389,2025-08-12,cancelled,465.27
3011,817,2025-08-08,cancelled,101.72
3012,230,2025-09-01,cancelled,378.53
3013,871,2026-03-26,cancelled,160.0
3014,677,2025-09-20,completed,73.42
3015,374,2025-08-08,returned,383.93
3016,906,2026-02-08,returned,389.85
3017,817,2025-09-20,returned,362.21
3018,564,2026-01-07,completed,275.34
3019,654,2025-08-10,completed,235.35
3020,57,2025-07-15,completed,274.38
3021,875,2025-10-06,completed,296.95
3022,356,2025-11-17,returned,155.39
3023,778,2026-04-24,cancelled,318.05
3024,924,2025-07-31,cancelled,488.34
3025,71,2026-03-18,returned,494.05
3026,383,2025-11-01,returned,330.98
3027,114,2025-08-18,cancelled,217.13
3028,366,2026-03-01,returned,370.05
3029,844,2025-07-21,cancelled,395.72
3030,65,2025-09-03,cancelled,82.04
3031,987,2025-09-06,completed,327.49
3032,190,2026-04-01,cancelled,493.48
3033,829,2025-07-02,returned,292.9
3034,583,2025-07-05,returned,337.05
3035,342,2026-01-12,cancelled,50.98
3036,743,2025-06-30,returned,457.1
3037,924,2025-08-02,completed,479.05
3038,45,2025-12-07,returned,173.36
3039,738,2025-12-23,returned,491.02
3040,545,2025-08-07,cancelled,92.86
3041,310,2026-01-10,cancelled,103.93
3042,812,2025-08-31,completed,291.25
3043,704,2026-04-08,cancelled,386.22
3044,981,2026-03-03,completed,367.43
3045,766,2025-11-27,returned,170.26
3046,449,2026-04-06,returned,315.85
3047,854,2026-04-22,completed,59.59
3048,796,2025-07-01,cancelled,243.55
3049,554,2025-09-16,returned,287.28
3050,775,2025-10-16,returned,262.14
3051,783,2025-09-18,completed,348.77
3052,970,2025-10-22,completed,146.47
3053,548,2025-10-11,completed,440.71
3054,589,2026-01-10,returned,395.26
3055,440,2026-02-18,returned,498.42
3056,940,2025-11-06,returned,237.42
3057,34,2026-04-13,returned,97.93
3058,20,2025-07-02,completed,102.83
3059,488,2025-10-12,completed,133.98
3060,867,2025-08-24,cancelled,278.33
3061,487,2025-11-25,completed,28.59
3062,998,2026-01-21,returned,460.13
3063,789,2026-06-11,returned,414.92
3064,356,2026-01-04,cancelled,169.7
3065,325,2025-08-29,returned,310.25
3066,794,2026-06-01,cancelled,446.39
3067,460,2026-05-18,cancelled,143.74
3068,637,2025-10-17,cancelled,17.7
3069,922,2026-04-23,returned,119.62
3070,373,2025-08-24,cancelled,490.19
3071,133,2025-10-22,completed,101.98
3072,821,2026-05-07,completed,322.73
3073,640,2025-10-19,returned,204.09
3074,192,2025-10-31,cancelled,112.35
3075,959,2025-07-14,returned,367.02
3076,609,2025-11-07,returned,293.8
3077,198,2026-04-05,cancelled,460.14
3078,840,2026-02-14,completed,126.42
3079,753,2025-09-21,completed,149.63
3080,572,2025-07-27,returned,313.74
3081,710,2025-07-24,cancelled,436.86
3082,744,2026-03-21,cancelled,409.22
3083,497,2025-11-04,returned,343.17
3084,30,2026-01-08,completed,462.37
3085,980,2025-10-30,returned,225.3
3086,737,2025-12-07,completed,76.96
3087,302,2026-03-04,completed,66.23
3088,481,2025-11-24,completed,209.27
3089,807,2025-12-22,completed,434.57
3090,209,2025-12-08,cancelled,233.6
3091,635,2025-09-12,completed,252.31
3092,409,2025-11-11,cancelled,354.01
3093,43,2026-04-03,returned,230.54
3094,282,2026-03-30,completed,165.67
3095,542,2025-10-23,completed,286.87
3096,823,2026-01-14,cancelled,115.94
3097,157,2025-12-20,cancelled,265.39
3098,341,2026-04-03,returned,333.67
3099,739,2026-03-29,returned,484.31
3100,53,2025-09-21,cancelled,406.72
3101,285,2026-02-01,cancelled,180.05
3102,79,2026-01-28,completed,301.76
3103,348,2025-12-15,returned,460.67
3104,964,2025-11-16,returned,327.25
3105,594,2026-04-07,cancelled,136.6
3106,753,2026-04-10,completed,432.89
3107,931,2026-05-12,cancelled,380.26
3108,231,2025-09-21,returned,423.21
3109,241,2026-05-13,cancelled,283.0
3110,540,2025-12-27,completed,218.9
3111,953,2026-05-10,returned,240.55
3112,480,2026-02-22,completed,413.29
3113,711,2026-04-18,completed,394.4
3114,451,2026-06-14,cancelled,195.26
3115,740,2026-04-05,completed,221.71
3116,34,2026-05-16,completed,10.45
3117,928,2025-10-02,completed,298.12
3118,29,2026-04-19,completed,493.81
3119,684,2026-06-15,cancelled,89.18
3120,961,2025-07-04,completed,325.48
3121,714,2025-11-01,returned,45.18
3122,493,2026-01-19,cancelled,237.51
3123,981,2025-12-26,returned,294.16
3124,117,2025-11-29,returned,255.84
3125,135,2025-10-29,completed,211.66
3126,719,2025-09-06,completed,356.23
3127,308,2026-05-23,cancelled,333.29
3128,744,2025-07-30,cancelled,475.71
3129,283,2026-05-22,completed,491.39
3130,285,2025-11-24,completed,418.78
3131,92,2026-01-23,returned,494.82
3132,797,2025-07-25,returned,88.18
3133,973,2026-02-09,completed,81.02
3134,808,2026-02-02,completed,200.54
3135,960,2026-02-20,cancelled,32.06
3136,190,2026-03-13,cancelled,438.84
3137,514,2025-11-28,returned,169.56
3138,964,2026-04-17,returned,131.51
3139,85,2025-08-30,completed,431.89
3140,795,2025-11-25,cancelled,472.23
3141,328,2026-06-05,cancelled,320.87
3142,279,2025-12-20,cancelled,138.12
3143,504,2026-03-27,returned,436.25
3144,639,2026-04-24,cancelled,323.7
3145,716,2025-07-20,cancelled,212.67
3146,964,2025-11-23,completed,318.46
3147,995,2025-12-12,cancelled,146.68
3148,294,2025-07-21,completed,271.89
3149,740,2025-11-06,returned,123.22
3150,645,2026-04-21,completed,94.8
3151,460,2025-12-01,cancelled,381.31
3152,292,2025-11-03,returned,483.31
3153,186,2025-10-23,completed,256.71
3154,6,2026-05-21,completed,241.3
3155,120,2026-03-23,returned,27.48
3156,745,2026-06-03,cancelled,460.22
3157,144,2026-03-14,completed,192.98
3158,129,2025-11-03,completed,148.97
3159,888,2026-06-11,completed,64.29
3160,574,2025-11-22,completed,173.07
3161,363,2026-05-22,cancelled,14.41
3162,112,2025-08-16,cancelled,159.07
3163,711,2025-07-28,returned,45.7
3164,877,2025-11-28,returned,86.92
3165,689,2026-05-27,cancelled,447.13
3166,586,2026-01-18,completed,324.6
3167,117,2026-05-11,completed,269.58
3168,459,2026-02-15,completed,235.51
3169,524,2026-06-12,returned,326.57
3170,438,2025-12-03,completed,332.82
3171,333,2025-08-18,cancelled,459.73
3172,117,2026-05-20,cancelled,42.97
3173,908,2026-03-05,cancelled,205.37
3174,884,2025-12-29,completed,270.58
3175,898,2025-08-23,cancelled,236.49
3176,885,2025-08-24,cancelled,378.98
3177,973,2025-08-25,returned,271.63
3178,23,2026-04-24,returned,137.09
3179,114,2025-11-26,cancelled,397.66
3180,817,2025-12-09,returned,201.17
3181,720,2025-09-08,cancelled,380.25
3182,792,2025-12-15,completed,367.78
3183,856,2025-10-25,returned,377.45
3184,868,2025-07-11,cancelled,375.0
3185,155,2025-07-02,cancelled,24.06
3186,409,2025-10-03,completed,172.52
3187,249,2025-11-16,completed,295.96
3188,290,2025-09-23,completed,146.37
3189,924,2026-01-20,cancelled,37.82
3190,604,2025-10-08,completed,499.97
3191,108,2025-08-23,returned,278.56
3192,551,2026-02-16,completed,462.0
3193,774,2025-08-07,completed,379.65
3194,418,2026-02-06,cancelled,118.44
3195,974,2026-04-30,cancelled,101.47
3196,146,2025-09-30,cancelled,131.63
3197,986,2025-09-01,cancelled,244.52
3198,951,2026-03-20,returned,141.33
3199,649,2025-08-09,completed,234.58
3200,40,2025-07-02,returned,475.18
3201,217,2025-08-26,returned,66.47
3202,787,2026-03-12,returned,229.25
3203,75,2025-08-13,returned,42.98
3204,281,2026-04-21,returned,331.31
3205,214,2026-02-03,completed,128.62
3206,669,2025-11-29,returned,42.44
3207,184,2025-06-29,completed,321.83
3208,425,2025-10-20,returned,110.89
3209,243,2026-03-29,returned,437.21
3210,637,2026-02-23,returned,194.63
3211,917,2026-04-26,completed,486.56
3212,650,2025-09-13,returned,334.55
3213,356,2025-09-29,completed,463.28
3214,624,2025-11-08,cancelled,19.16
3215,485,2026-05-17,cancelled,275.62
3216,450,2025-08-14,cancelled,443.66
3217,979,2025-11-25,returned,486.58
3218,441,2026-06-24,completed,489.44
3219,67,2026-01-16,returned,177.55
3220,136,2026-02-21,cancelled,436.8
3221,236,2026-05-09,cancelled,334.23
3222,535,2026-06-17,returned,110.56
3223,966,2025-10-01,completed,91.28
3224,32,2025-07-27,completed,271.6
3225,927,2026-06-27,returned,368.83
3226,159,2025-08-09,cancelled,403.56
3227,222,2026-04-12,completed,306.83
